"31.277868085541918","21.911637018861985","55.01311624576471","35.795748701429254","44.07900270540529","23.501173543820467","127.55217752232635","33.508766487769655","51.95348454361402","83.16700254508746","43.90957254462618","23.283064636301795","92.9422474756303","19.595977401218004","53.11754597827415","158.66417936559463","93.9122325953334","26.53311577315019","92.79944774854249","30.010243727662044","57.15905841430908","38.70730379761193","72.77109349048551","110.35876695691198","102.90655383512474","148.81776748770338","36.29915781662773","73.98016847958364","32.19556100221699","22.157268909369975","111.02222271210746","27.38607355035793","23.01193013967051","45.65093694051823","46.88942355003938","36.932968327619136","100.68156949359711","360.9310268741959","137.91077792053582","34.64744435793162","20.98902622113878","53.11211289616105","25.521865264886404","63.55077574045067","95.6945541529351","71.61282962479791","115.907417332174","97.52157385631213","58.30627391977396","43.90101332903437","223.60521849256168","66.78944230485101","127.0154978907412","18.260121873587078","170.93233390893528","96.97498917338618","105.19696296425185","25.242750676671037","73.41843123193993","25.619471140012692","130.63834736618585","141.6745166724141","91.07888975835937","43.92850301638892","115.11170812651575","88.24920436055481","83.39135855605726","17.466629242409805","49.001675610593715","152.2465375928593","45.54308836758695","21.497036265980352","96.39481953095627","81.17788292790388","19.635802891346756","115.79039634589422","122.10754436153921","95.97811821957218","39.25274976930835","18.552982488852674","101.96462931945125","20.841222385379584","72.76382443326565","81.041192701193","19.595917942265423","74.0354163615047","21.908902300206645","49.68866411801343","54.64127034403121","28.00487354365497","77.92790372961984","36.792277522250735","158.36017071809238","54.26012745403852","111.27582125507277","60.35585932240531","29.090807231660175","27.942871911810347","159.05382258276884","38.83717697345833","18.655847965608235","17.78342303340967","111.00541521949573","139.28743985400038","66.61225649182644","86.62562075645711","134.2209218906583","80.4058490667888","19.597404143339535","75.54154331067231","41.075770216009346","52.965759993860885","47.34353821834058","20.456439759818114","76.6662223932899","40.42021797734693","96.60108853408946","37.04690417408658","30.024498604160897","63.352160395644546","181.37835969850983","101.60726247139932","23.2524517051911","114.34263691536962","23.066808588684527","109.05862405017328","24.405656027468225","22.89159811009213","25.877225151246037","28.3043198686875","174.79016358110474","25.987104097592685","76.41326174986338","28.872211707204794","30.018673640061532","31.54133512868091","25.40997950981312","46.14609785808047","21.046565554004026","27.688788204632342","24.221202832779934","141.69993658335088","114.30973736202729","46.619603982680324","79.08663548231154","58.31853117574441","105.8507755332296","512.5923193656171","97.36722184320506","89.59706439809099","117.14365688069135","118.15514263355554","46.88673209662035","141.12613980031895","28.67116377611293","45.03181124052872","103.93303471854807","24.255787836699284","60.06403602264535","71.64037124052855","58.15001767329052","18.65393552402396","24.221942229372374","107.40871623711331","174.48246315406504","36.993313876230395","84.375350394221","95.92312575158552","24.397808504187918","30.47315509581059","26.59680092386089","60.2279576231724","68.29322208129473","45.22561563036705","32.37285704476018","69.34867753755836","47.914046912057884","60.488038744911115","33.97356390826618","41.57004162243677","85.1450892854357","109.31478522852305","116.64228306226855","107.43218986234736","46.18204910967751","47.33485648051421","25.41451600066499","37.002054381648975","38.089057901985974","95.63576317735289","58.87846008587737","102.8118963576687","71.61525126127282","56.7168768107095","24.010514332670557","93.52825443168119","83.18189739916143","47.39850785967842","34.89800864142131","84.19288804690062","31.656923758695026","18.443584725452247","24.358609374335025","167.60467472846628","118.35889372020861","102.67683505169325","25.457611000187217","274.295763282648","30.128072741502937","111.2333692042629","35.64605145021565","20.779254734229507","59.70801542646354","25.94422190253299","59.92884110389967","105.17416740324735","88.85581838767425","26.538719146904942","48.489513339941894","29.5480458693189","18.499518315933642","81.57410375424776","444.87841995708317","65.80816066168279","119.04291247342383","19.57533547560839","36.83260039968434","32.34639161857387","234.41234163509608","56.57185422839255","58.7056780816877","74.13227782894546","123.80471700136968","27.742608121289745","29.758313317752155","56.50705382190614","170.60252895534805","60.56429596380969","386.5881860132447","101.75517207332821","49.63848866678518","84.38719532449473","247.1088544770383","51.872978670049754","61.29759578953405","258.06470511771954","21.91164767747274","117.9737601641623","81.00161746382068","186.13910674066292","86.85524031995185","25.14717689004528","27.693818647674775","147.39310629690513","68.69811169306631","112.11247945077577","99.29815755306915","28.844410203711913","34.755133454508254","27.688788302521893","69.03557217487291","92.41735416297392","48.48469318567276","23.065125189341593","30.01651904215982","42.53795798523746","20.758893656830043","117.62430231584241","71.32322591045424","58.6457599863049","147.26838712300471","48.43507746306361","19.35385494191444","23.308870752174236","46.15188474621583","70.97751418831774","30.011538296017545","20.818090509524563","102.19950535764252","19.617261936198137","45.5469331681385","71.77468748215216","46.17562061516623","218.95656094244242","71.68441673256238","96.55121872599554","19.822783546793676","36.95160965106639","21.928365978617343","93.53075278118239","43.86344123480128","26.53554891724704","179.5098413980436","45.75229167919049","83.45944931305237","152.42450609355987","27.223213515845128","154.27064294115112","69.12291645709037","44.08022418848386","31.69574288269074","35.96159109234797","46.153700444307276","48.639610928547945","19.522125890709077","31.536873988201553","18.106706195992246","72.80621244397776","96.12169104810948","158.97183475188336","83.64844617191507","22.46227771429301","42.84307062437322","84.89186549583606","64.56775222126235","89.34684079564984","41.84366486721871","77.40806297676679","53.17997062555171","60.5502166581503","46.15533942185618","19.59969182836889","31.158094350560013","83.4829511435354","39.78496670481609","135.09567602259503","81.7247388152019","28.84563985500627","29.752037269570785","17.499282715245318","31.400455266800865","28.858810307725026","53.984319194640435","29.75984165434862","43.645842187476546","85.19756205996104","143.1866829444474","22.829975784218213","109.32915353667073","18.443584725452247","19.992293466374548","50.89528691900352","102.7638998069755","28.859506412360172","63.58091720573415","43.86536951172687","27.994684855582125","83.3891469478007","54.746070348256346","35.84171735946941","38.815816348472474","19.6330971373193","21.01568802666441","25.435554360128968","31.420520941240387","119.99035908394598","101.20307668189847","46.94853127379966","142.5582367512813","42.34214006545826","21.42635908788806","35.755212131336265","37.002138145556785","78.857166057559","100.55227815821478","133.9413664735544","191.8391853523148","69.30681013413658","71.58288934142207","20.75570856786657","61.04703235781955","21.626440916664166","18.892460771464645","65.19126865047114","53.98738761717609","35.790959899590874"
"99"
"6","9","2","8","4","4","5","2","4","1","5","2","2","2","1","7","6","6","6","4","3","3","2","4","2","5","1","3","5","1","4","5","3","5","1","4","7","3","7","3","3","3","1","2","10","5","7","3","4","1","2","2","3","8","3","7","1","9","7","3","1","7","5","9","4","3","5","3","2","5","2","5","3","3","4","3","3","2","1","5","2","4","3","1","2","4","6","2","7","2","6","1","2","6","1","2","3","3","3"
"35.26309105013727","58.78109323720532","126.28820598046403","66.40569796797475","72.82316369653294","45.89437382787647","118.21718503719394","86.27911113923372","40.79344503065922","95.6945541529351","77.44982161241848","145.19733039870636","72.63780988216413","133.95366154116073","105.19696296425185","75.94298712313885","84.24451891483177","63.33983772161141","66.44954109068387","61.85908785955719","42.07961225408376","47.57501826517518","106.31014908606545","57.16633993023715","98.94549977811359","70.66887651286808","86.62562075645711","78.07472503359554","47.47661029974025","76.6662223932899","51.02317732242096","96.78657423722288","52.177029555442004","55.57008216174462","76.41326174986338","28.960549996440086","60.24741891107932","81.08531406376186","160.40975385972845","59.21200324506324","51.98673169995774","33.675298475562286","107.40871623711331","105.73788851514772","53.723457058681866","53.81815609462153","69.90324773223495","64.20109372173874","63.788634690580395","93.52825443168119","65.29020262941992","59.54544834416097","24.819705952827434","108.1751588973981","35.477164021075346","53.86208908098866","81.57410375424776","118.68596605902586","77.587399287203","179.32728225111933","84.38719532449473","119.8901656228282","94.64568977904798","64.59274446457476","29.09462396839223","82.53109607086718","56.903615005274574","40.60238099795328","60.90838364692033","90.82764378809235","58.187001136394606","44.56194371258289","102.90719413009549","111.30612085018538","45.21511865515323","38.10514575452143","40.81659754272385","127.54676289999642","83.64844617191507","60.8223613702829","59.625863921992746","44.87130463348177","51.47533739963717","135.09567602259503","55.285189335104086","26.877646389835498","63.10070397084871","63.886369131061485","48.27885116825098","69.06760864802852","28.693732362215826","119.99035908394598","74.07580397784906","59.656875373179936","100.55227815821478","162.8902759129346","53.88180268114174","33.85531134864945","51.6565387224127"
"1006"
"1836"
